# facility_org;facility_dest;commodity_name;demand-Value;list of transports
Supplier_104;Plant_20;Article_7155;8,60714285714000e+01;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
Supplier_104;Plant_20;Article_7161;1,25464285714300e+02;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
Supplier_104;Plant_20;Article_7166;2,87892857142900e+02;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
Supplier_105;Plant_10;Article_7165;2,28571428571429e+04;Supplier_105_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_10_FTL||Hub_85||Plant_10||FTL_DE_W-DE_W_500;
Supplier_105;Plant_15;Article_3117;3,92857142857140e+03;Supplier_105_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_15_FTL||Hub_85||Plant_15||FTL_DE_W-DE_W_1000;
Supplier_105;Plant_15;Article_4085;1,96428571428570e+03;Supplier_105_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_15_FTL||Hub_85||Plant_15||FTL_DE_W-DE_W_1000;
Supplier_105;Plant_15;Article_6978;2,85714285714300e+02;Supplier_105_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_15_FTL||Hub_85||Plant_15||FTL_DE_W-DE_W_1000;
Supplier_105;Plant_2;Article_8371;4,01785714285710e+03;Supplier_105_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Hub_82_FTL||Hub_85||Hub_82||FTL_MainRun;Hub_82_Plant_2_FTL||Hub_82||Plant_2||FTL_ES-ES_500;
Supplier_105;Plant_4;Article_6713;1,62857142857143e+04;Supplier_105_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_4_FTL||Hub_85||Plant_4||FTL_DE_W-DE_W_500;
Supplier_106;Plant_18;Article_2500;3,38285714285700e+02;Supplier_106_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_18_FTL||Hub_85||Plant_18||FTL_DE_W-DE_W_100;
Supplier_106;Plant_18;Article_2720;5,82857142857000e+01;Supplier_106_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_18_FTL||Hub_85||Plant_18||FTL_DE_W-DE_W_100;
Supplier_106;Plant_18;Article_2880;5,94285714286000e+01;Supplier_106_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_18_FTL||Hub_85||Plant_18||FTL_DE_W-DE_W_100;
