#transport;facility_org;facility_dest;tariff;level;transport costs;number of containers;handling costs; total costs
Supplier_81_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Supplier_81;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_100;X;48,7500000000;1,0000000000;9,1912640000;57,9412640000;
Hub_83_Plant_8_LTL||Current_LTL||LTL_DE_W-BX_250;Hub_83;Plant_8;LTL||Current_LTL||LTL_DE_W-BX_250;X;243,6500000000;1,0000000000;0,0000000000;243,6500000000;
Supplier_272_Hub_85_LTL||Current_LTL||LTL_BK-DE_W_500;Supplier_272;Hub_85;LTL||Current_LTL||LTL_BK-DE_W_500;X;31,5200000000;1,0000000000;0,1538329023;31,6738329023;
Supplier_226_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_226;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;79,8200000000;1,0000000000;10,8491597424;90,6691597424;
Supplier_201_Hub_83_FTL||Supplier_201||Hub_83||FTL_DE_W-DE_W_500;Supplier_201;Hub_83;FTL||Supplier_201||Hub_83||FTL_DE_W-DE_W_500;X;415,6677418582;1,0000000000;177,8927724328;593,5605142910;
Supplier_322_Hub_85_FTL||Supplier_322||Hub_85||FTL_HU-DE_W_1000;Supplier_322;Hub_85;FTL||Supplier_322||Hub_85||FTL_HU-DE_W_1000;X;745,9187438199;1,0629296398;340,1112192857;1.086,0299631057;
Supplier_145_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_500;Supplier_145;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_500;X;122,3038371792;1,1167260517;10,3929960816;132,6968332608;
Supplier_365_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_100;Supplier_365;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_100;X;120,3500000000;1,0000000000;65,8048601754;186,1548601754;
Supplier_92_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_92;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;94,4600000000;1,0000000000;4,3844452696;98,8444452696;
Supplier_141_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_141;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;25,2200000000;1,0000000000;0,1088880000;25,3288880000;
Supplier_183_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_183;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;25,2200000000;1,0000000000;0,0118114687;25,2318114687;
Supplier_340_Hub_85_LTL||Current_LTL||LTL_PL-DE_W_1000;Supplier_340;Hub_85;LTL||Current_LTL||LTL_PL-DE_W_1000;X;105,8400000000;1,0000000000;6,4116316875;112,2516316875;
Supplier_393_Hub_85_LTL||Current_LTL||LTL_CZ-DE_W_250;Supplier_393;Hub_85;LTL||Current_LTL||LTL_CZ-DE_W_250;X;182,3154794560;1,0138776524;82,5634285714;264,8789080275;
Supplier_240_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_240;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;233,0011855314;1,0311155708;95,9624795253;328,9636650567;
Supplier_326_Hub_85_FTL||Supplier_326||Hub_85||FTL_PL-DE_W_1000;Supplier_326;Hub_85;FTL||Supplier_326||Hub_85||FTL_PL-DE_W_1000;X;710,1126546198;1,0801308080;322,0478043051;1.032,1604589249;
Supplier_41_Hub_82_LTL||Current_LTL||LTL_FR_N-ES_1000;Supplier_41;Hub_82;LTL||Current_LTL||LTL_FR_N-ES_1000;X;40,4385346980;1,0000000000;0,0253440000;40,4638786980;
Supplier_83_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Supplier_83;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_100;X;81,2700000000;1,0000000000;4,6410317468;85,9110317468;
Supplier_297_Hub_85_LTL||Current_LTL||LTL_PL-DE_W_500;Supplier_297;Hub_85;LTL||Current_LTL||LTL_PL-DE_W_500;X;77,8300000000;1,0000000000;2,9341016320;80,7641016320;
Supplier_85_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Supplier_85;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_500;X;136,1200000000;1,0000000000;4,4093461890;140,5293461890;
Supplier_50_Hub_85_LTL||Current_LTL||LTL_FR_N-DE_W_1000;Supplier_50;Hub_85;LTL||Current_LTL||LTL_FR_N-DE_W_1000;X;102,1585816444;1,1785715464;2,7670714286;104,9256530730;
Hub_82_Plant_12_FTL||Hub_82||Plant_12||FTL_ES-ES_1000;Hub_82;Plant_12;FTL||Hub_82||Plant_12||FTL_ES-ES_1000;X;739,6346915255;1,0000000000;0,0000000000;739,6346915255;
Supplier_162_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_162;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;216,8601827650;1,0260228178;31,8573947677;248,7175775326;
Supplier_329_Hub_85_LTL||Current_LTL||LTL_PL-DE_W_1000;Supplier_329;Hub_85;LTL||Current_LTL||LTL_PL-DE_W_1000;X;105,8400000000;1,0000000000;4,1102228571;109,9502228571;
