#unique transport name;origin-facility;destination-facility;tariff_name;Level-name (or 'null' if not specified);costValue;frequency/number-of-copies;list of commodity-value pairs;
Supplier_120_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_120;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;four;3,57200000000000e+01;1,00000000000000e+00;3,14436751120857e+01;eId824;err;-4,27632488791427e+00;
Supplier_121_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_121;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;one;1,91800000000000e+01;1,00000000000000e+00;1,91800000000000e+01;eId833;err;0,00000000000000e+00;
Supplier_122_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_122;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;thirteen;1,26250000000000e+02;1,00000000000000e+00;5,61420461998791e+01;eId839;err;-7,01079538001209e+01;
Supplier_122_Plant_15_FTL||Supplier_122||Plant_15||FTL_DE_W-DE_W_250;Supplier_122;Plant_15;FTL||Supplier_122||Plant_15||FTL_DE_W-DE_W_250;null;5,57310035449887e+02;1,91134520697540e+00;5,57310035449887e+02;eId847;err;0,00000000000000e+00;
Supplier_122_Plant_2_FTL||Supplier_122||Plant_2||FTL_DE_W-ES_2000;Supplier_122;Plant_2;FTL||Supplier_122||Plant_2||FTL_DE_W-ES_2000;null;1,20233429820984e+04;6,12826166930777e+00;1,20233429820984e+04;eId842;err;0,00000000000000e+00;
Supplier_122_Plant_3_FTL||Supplier_122||Plant_3||FTL_DE_W-DE_W_250;Supplier_122;Plant_3;FTL||Supplier_122||Plant_3||FTL_DE_W-DE_W_250;null;3,18370000000000e+02;1,00000000000000e+00;3,18370000000000e+02;eId843;err;0,00000000000000e+00;
Supplier_122_Plant_5_FTL||Supplier_122||Plant_5||FTL_DE_W-GB_1000;Supplier_122;Plant_5;FTL||Supplier_122||Plant_5||FTL_DE_W-GB_1000;null;1,05441000000000e+03;1,00000000000000e+00;1,05441000000000e+03;eId844;err;0,00000000000000e+00;
Supplier_122_Plant_8_FTL||Supplier_122||Plant_8||FTL_DE_W-BX_500;Supplier_122;Plant_8;FTL||Supplier_122||Plant_8||FTL_DE_W-BX_500;null;1,26023657563019e+03;3,14972526462770e+00;1,26023657563019e+03;eId845;err;0,00000000000000e+00;
Supplier_123_Plant_3_FTL||Supplier_123||Plant_3||FTL_DE_W-DE_W_250;Supplier_123;Plant_3;FTL||Supplier_123||Plant_3||FTL_DE_W-DE_W_250;null;1,76369230673291e+03;5,21216474594512e+00;1,76369230673291e+03;eId853;err;0,00000000000000e+00;
Supplier_124_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_124;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;thirteen;1,26250000000000e+02;1,00000000000000e+00;1,26250000000000e+02;eId856;err;0,00000000000000e+00;
