Results from runnning alns on input file instance AT-DE_W

Instance,Initial_Obj,Best_Obj,Run_Time,Segments,Segment_length
5912,1.0,0.0,0.0,0.0,0.0
5913,1.0,0.0,0.0,0.0,0.0
5914,1.0,0.0,0.0,0.0,0.0
5915,1.0,0.0,0.0,0.0,0.0
5916,1.0,0.0,0.0,0.0,0.0
5917,1.0,0.0,0.0,0.0,0.0
5918,1.0,0.0,0.0,0.0,0.0
5919,1.0,0.0,0.0,0.0,0.0
5920,1.0,0.0,0.0,0.0,0.0
5921,1.0,0.0,0.0,0.0,0.0
5922,2.0,0.0,0.0,0.0,0.0
5923,2.0,0.0,0.0,0.0,0.0
5924,2.0,0.0,0.0,0.0,0.0
5925,2.0,0.0,0.0,0.0,0.0
5926,2.0,0.0,0.0,0.0,0.0
5927,2.0,0.0,0.0,0.0,0.0
5928,2.0,0.0,0.0,0.0,0.0
5929,2.0,0.0,0.0,0.0,0.0
5930,2.0,0.0,0.0,0.0,0.0
5931,2.0,0.0,0.0,0.0,0.0
5932,2.0,0.0,0.0,0.0,0.0
5933,2.0,0.0,0.0,0.0,0.0
5934,2.0,0.0,0.0,0.0,0.0
5935,2.0,0.0,0.0,0.0,0.0
5936,2.0,0.0,0.0,0.0,0.0
5937,2.0,0.0,0.0,0.0,0.0
5938,2.0,0.0,0.0,0.0,0.0
5939,2.0,0.0,0.0,0.0,0.0
5940,2.0,0.0,0.0,0.0,0.0
5941,2.0,0.0,0.0,0.0,0.0
5942,2.0,0.0,0.0,0.0,0.0
5943,2.0,0.0,0.0,0.0,0.0
5944,2.0,0.0,0.0,0.0,0.0
5945,2.0,0.0,0.0,0.0,0.0
5946,2.0,0.0,0.0,0.0,0.0
5947,2.0,0.0,0.0,0.0,0.0
5948,2.0,0.0,0.0,0.0,0.0
5949,2.0,0.0,0.0,0.0,0.0
5950,2.0,0.0,0.0,0.0,0.0
5951,2.0,0.0,0.0,0.0,0.0
5952,2.0,0.0,0.0,0.0,0.0
5953,2.0,0.0,0.0,0.0,0.0
5954,2.0,0.0,0.0,0.0,0.0
5955,2.0,0.0,0.0,0.0,0.0
5956,2.0,0.0,0.0,0.0,0.0
5957,2.0,0.0,0.0,0.0,0.0
5958,2.0,0.0,0.0,0.0,0.0
5959,2.0,0.0,0.0,0.0,0.0
5960,2.0,0.0,0.0,0.0,0.0
5961,2.0,0.0,0.0,0.0,0.0
5962,2.0,0.0,0.0,0.0,0.0
5963,3.0,0.0,0.0,0.0,0.0
5964,3.0,0.0,0.0,0.0,0.0
5965,3.0,0.0,0.0,0.0,0.0
5966,4.0,0.0,0.0,0.0,0.0
5967,4.0,0.0,0.0,0.0,0.0
5968,4.0,0.0,0.0,0.0,0.0
5969,4.0,0.0,0.0,0.0,0.0
5970,4.0,0.0,0.0,0.0,0.0
5971,4.0,0.0,0.0,0.0,0.0
5972,4.0,0.0,0.0,0.0,0.0
5973,4.0,0.0,0.0,0.0,0.0
5974,4.0,0.0,0.0,0.0,0.0
5975,5.0,0.0,0.0,0.0,0.0
5976,5.0,0.0,0.0,0.0,0.0
5977,5.0,0.0,0.0,0.0,0.0
5978,5.0,0.0,0.0,0.0,0.0
5979,5.0,0.0,0.0,0.0,0.0
5980,5.0,0.0,0.0,0.0,0.0
5981,5.0,0.0,0.0,0.0,0.0
5982,5.0,0.0,0.0,0.0,0.0
5983,5.0,0.0,0.0,0.0,0.0
5984,5.0,0.0,0.0,0.0,0.0
5985,5.0,0.0,0.0,0.0,0.0
5986,5.0,0.0,0.0,0.0,0.0
5987,6.0,0.0,0.0,0.0,0.0
5988,6.0,0.0,0.0,0.0,0.0
5989,6.0,0.0,0.0,0.0,0.0
5990,6.0,0.0,0.0,0.0,0.0
5991,6.0,0.0,0.0,0.0,0.0
5992,6.0,0.0,0.0,0.0,0.0
5993,6.0,0.0,0.0,0.0,0.0
5994,7.0,0.0,0.0,0.0,0.0
5995,8.0,0.0,0.0,0.0,0.0
5996,8.0,0.0,0.0,0.0,0.0
5997,8.0,0.0,0.0,0.0,0.0
5998,9.0,0.0,0.0,0.0,0.0
5999,10.0,0.0,0.0,0.0,0.0
6000,10.0,0.0,0.0,0.0,0.0
6001,1.0,0.0,0.0,0.0,0.0
6002,1.0,0.0,0.0,0.0,0.0
6003,1.0,0.0,0.0,0.0,0.0
6004,1.0,0.0,0.0,0.0,0.0
6005,1.0,0.0,0.0,0.0,0.0
6006,1.0,0.0,0.0,0.0,0.0
6007,1.0,0.0,0.0,0.0,0.0
6008,2.0,0.0,0.0,0.0,0.0
6009,3.0,0.0,0.0,0.0,0.0
6010,3.0,0.0,0.0,0.0,0.0
6011,3.0,0.0,0.0,0.0,0.0
6012,3.0,0.0,0.0,0.0,0.0
6013,3.0,0.0,0.0,0.0,0.0
6014,3.0,0.0,0.0,0.0,0.0
6015,3.0,0.0,0.0,0.0,0.0
6016,3.0,0.0,0.0,0.0,0.0
6017,3.0,0.0,0.0,0.0,0.0
6018,3.0,0.0,0.0,0.0,0.0
6019,3.0,0.0,0.0,0.0,0.0
6020,3.0,0.0,0.0,0.0,0.0
6021,3.0,0.0,0.0,0.0,0.0
6022,3.0,0.0,0.0,0.0,0.0
6023,3.0,0.0,0.0,0.0,0.0
6024,3.0,0.0,0.0,0.0,0.0
6025,3.0,0.0,0.0,0.0,0.0
6026,3.0,0.0,0.0,0.0,0.0
6027,4.0,0.0,0.0,0.0,0.0
6028,4.0,0.0,0.0,0.0,0.0
6029,5.0,0.0,0.0,0.0,0.0
6030,5.0,0.0,0.0,0.0,0.0
6031,5.0,0.0,0.0,0.0,0.0
6032,5.0,0.0,0.0,0.0,0.0
6033,5.0,0.0,0.0,0.0,0.0
6034,6.0,0.0,0.0,0.0,0.0
6035,6.0,0.0,0.0,0.0,0.0
6036,6.0,0.0,0.0,0.0,0.0
6037,6.0,0.0,0.0,0.0,0.0
6038,7.0,0.0,0.0,0.0,0.0
6039,7.0,0.0,0.0,0.0,0.0
6040,7.0,0.0,0.0,0.0,0.0
6041,7.0,0.0,0.0,0.0,0.0
6042,7.0,0.0,0.0,0.0,0.0
6043,7.0,0.0,0.0,0.0,0.0
6044,7.0,0.0,0.0,0.0,0.0
6045,7.0,0.0,0.0,0.0,0.0
6046,7.0,0.0,0.0,0.0,0.0
6047,7.0,0.0,0.0,0.0,0.0
6048,7.0,0.0,0.0,0.0,0.0
6049,7.0,0.0,0.0,0.0,0.0
6050,7.0,0.0,0.0,0.0,0.0
6051,8.0,0.0,0.0,0.0,0.0
6052,8.0,0.0,0.0,0.0,0.0
6053,8.0,0.0,0.0,0.0,0.0
6054,8.0,0.0,0.0,0.0,0.0
6055,8.0,0.0,0.0,0.0,0.0
6056,8.0,0.0,0.0,0.0,0.0
6057,8.0,0.0,0.0,0.0,0.0
6058,8.0,0.0,0.0,0.0,0.0
6059,8.0,0.0,0.0,0.0,0.0
6060,8.0,0.0,0.0,0.0,0.0
6061,8.0,0.0,0.0,0.0,0.0
6062,8.0,0.0,0.0,0.0,0.0
6063,8.0,0.0,0.0,0.0,0.0
6064,9.0,0.0,0.0,0.0,0.0
6065,9.0,0.0,0.0,0.0,0.0
6066,9.0,0.0,0.0,0.0,0.0
6067,9.0,0.0,0.0,0.0,0.0
6068,9.0,0.0,0.0,0.0,0.0
6069,9.0,0.0,0.0,0.0,0.0
6070,9.0,0.0,0.0,0.0,0.0
6071,9.0,0.0,0.0,0.0,0.0
6072,9.0,0.0,0.0,0.0,0.0
6073,9.0,0.0,0.0,0.0,0.0
6074,9.0,0.0,0.0,0.0,0.0
6075,9.0,0.0,0.0,0.0,0.0
6076,9.0,0.0,0.0,0.0,0.0
6077,9.0,0.0,0.0,0.0,0.0
6078,9.0,0.0,0.0,0.0,0.0
6079,9.0,0.0,0.0,0.0,0.0
6080,9.0,0.0,0.0,0.0,0.0
6081,9.0,0.0,0.0,0.0,0.0
6082,9.0,0.0,0.0,0.0,0.0
6083,9.0,0.0,0.0,0.0,0.0
6084,9.0,0.0,0.0,0.0,0.0
6085,9.0,0.0,0.0,0.0,0.0
6086,10.0,0.0,0.0,0.0,0.0
6087,10.0,0.0,0.0,0.0,0.0
6088,10.0,0.0,0.0,0.0,0.0
6089,10.0,0.0,0.0,0.0,0.0
6090,10.0,0.0,0.0,0.0,0.0
6091,10.0,0.0,0.0,0.0,0.0
6092,10.0,0.0,0.0,0.0,0.0
6093,10.0,0.0,0.0,0.0,0.0
6094,10.0,0.0,0.0,0.0,0.0
6095,10.0,0.0,0.0,0.0,0.0
6096,10.0,0.0,0.0,0.0,0.0
6097,10.0,0.0,0.0,0.0,0.0
6098,10.0,0.0,0.0,0.0,0.0
6099,10.0,0.0,0.0,0.0,0.0
6100,10.0,0.0,0.0,0.0,0.0
6101,0.0,0.0,0.0,0.0,0.0
6102,0.0,0.0,0.0,0.0,0.0
6103,0.0,0.0,0.0,0.0,0.0
6104,0.0,0.0,0.0,0.0,0.0
6105,0.0,0.0,0.0,0.0,0.0
6106,0.0,0.0,0.0,0.0,0.0
6107,1.0,0.0,0.0,0.0,0.0
6108,1.0,0.0,0.0,0.0,0.0
6109,2.0,0.0,0.0,0.0,0.0
6110,2.0,0.0,0.0,0.0,0.0
6111,2.0,0.0,0.0,0.0,0.0
6112,2.0,0.0,0.0,0.0,0.0
6113,2.0,0.0,0.0,0.0,0.0
6114,2.0,0.0,0.0,0.0,0.0
6115,2.0,0.0,0.0,0.0,0.0
6116,2.0,0.0,0.0,0.0,0.0
6117,2.0,0.0,0.0,0.0,0.0
6118,2.0,0.0,0.0,0.0,0.0
6119,2.0,0.0,0.0,0.0,0.0
6120,3.0,0.0,0.0,0.0,0.0
6121,3.0,0.0,0.0,0.0,0.0
6122,4.0,0.0,0.0,0.0,0.0
6123,4.0,0.0,0.0,0.0,0.0
6124,4.0,0.0,0.0,0.0,0.0
6125,5.0,0.0,0.0,0.0,0.0
6126,6.0,0.0,0.0,0.0,0.0
6127,6.0,0.0,0.0,0.0,0.0
6128,6.0,0.0,0.0,0.0,0.0
6129,6.0,0.0,0.0,0.0,0.0
6130,6.0,0.0,0.0,0.0,0.0
6131,6.0,0.0,0.0,0.0,0.0
6132,6.0,0.0,0.0,0.0,0.0
6133,6.0,0.0,0.0,0.0,0.0
6134,6.0,0.0,0.0,0.0,0.0
6135,6.0,0.0,0.0,0.0,0.0
6136,6.0,0.0,0.0,0.0,0.0
6137,6.0,0.0,0.0,0.0,0.0
6138,6.0,0.0,0.0,0.0,0.0
6139,6.0,0.0,0.0,0.0,0.0
6140,6.0,0.0,0.0,0.0,0.0
6141,6.0,0.0,0.0,0.0,0.0
6142,6.0,0.0,0.0,0.0,0.0
6143,6.0,0.0,0.0,0.0,0.0
6144,6.0,0.0,0.0,0.0,0.0
6145,6.0,0.0,0.0,0.0,0.0
6146,6.0,0.0,0.0,0.0,0.0
6147,7.0,0.0,0.0,0.0,0.0
6148,7.0,0.0,0.0,0.0,0.0
6149,7.0,0.0,0.0,0.0,0.0
6150,7.0,0.0,0.0,0.0,0.0
6151,8.0,0.0,0.0,0.0,0.0
6152,8.0,0.0,0.0,0.0,0.0
6153,8.0,0.0,0.0,0.0,0.0
6154,8.0,0.0,0.0,0.0,0.0
6155,9.0,0.0,0.0,0.0,0.0
6156,9.0,0.0,0.0,0.0,0.0
6157,9.0,0.0,0.0,0.0,0.0
6158,9.0,0.0,0.0,0.0,0.0
6159,9.0,0.0,0.0,0.0,0.0
6160,10.0,0.0,0.0,0.0,0.0
6161,10.0,0.0,0.0,0.0,0.0
6162,10.0,0.0,0.0,0.0,0.0
6163,10.0,0.0,0.0,0.0,0.0
6164,10.0,0.0,0.0,0.0,0.0
6165,10.0,0.0,0.0,0.0,0.0
6166,10.0,0.0,0.0,0.0,0.0
6167,11.0,0.0,0.0,0.0,0.0
6168,12.0,0.0,0.0,0.0,0.0
6169,12.0,0.0,0.0,0.0,0.0
6170,12.0,0.0,0.0,0.0,0.0
6171,13.0,0.0,0.0,0.0,0.0
6172,13.0,0.0,0.0,0.0,0.0
6173,13.0,0.0,0.0,0.0,0.0
6174,13.0,0.0,0.0,0.0,0.0
6175,13.0,0.0,0.0,0.0,0.0
6176,13.0,0.0,0.0,0.0,0.0
6177,14.0,0.0,0.0,0.0,0.0
6178,14.0,0.0,0.0,0.0,0.0
6179,14.0,0.0,0.0,0.0,0.0
6180,14.0,0.0,0.0,0.0,0.0
6181,14.0,0.0,0.0,0.0,0.0
6182,14.0,0.0,0.0,0.0,0.0
6183,14.0,0.0,0.0,0.0,0.0
6184,14.0,0.0,0.0,0.0,0.0
6185,14.0,0.0,0.0,0.0,0.0
6186,14.0,0.0,0.0,0.0,0.0
6187,15.0,0.0,0.0,0.0,0.0
6188,15.0,0.0,0.0,0.0,0.0
6189,15.0,0.0,0.0,0.0,0.0
6190,15.0,0.0,0.0,0.0,0.0
6191,15.0,0.0,0.0,0.0,0.0
6192,15.0,0.0,0.0,0.0,0.0
6193,15.0,0.0,0.0,0.0,0.0
6194,15.0,0.0,0.0,0.0,0.0
6195,15.0,0.0,0.0,0.0,0.0
6196,15.0,0.0,0.0,0.0,0.0
6197,15.0,0.0,0.0,0.0,0.0
6198,15.0,0.0,0.0,0.0,0.0
6199,15.0,0.0,0.0,0.0,0.0
6200,16.0,0.0,0.0,0.0,0.0
6201,0.0,0.0,0.0,0.0,0.0
6202,0.0,0.0,0.0,0.0,0.0
6203,0.0,0.0,0.0,0.0,0.0
6204,0.0,0.0,0.0,0.0,0.0
6205,0.0,0.0,0.0,0.0,0.0
6206,0.0,0.0,0.0,0.0,0.0
6207,0.0,0.0,0.0,0.0,0.0
6208,1.0,0.0,0.0,0.0,0.0
6209,1.0,0.0,0.0,0.0,0.0
6210,2.0,0.0,0.0,0.0,0.0
6211,2.0,0.0,0.0,0.0,0.0
6212,2.0,0.0,0.0,0.0,0.0
6213,2.0,0.0,0.0,0.0,0.0
6214,2.0,0.0,0.0,0.0,0.0
6215,2.0,0.0,0.0,0.0,0.0
6216,2.0,0.0,0.0,0.0,0.0
6217,2.0,0.0,0.0,0.0,0.0
6218,2.0,0.0,0.0,0.0,0.0
6219,2.0,0.0,0.0,0.0,0.0
6220,2.0,0.0,0.0,0.0,0.0
6221,2.0,0.0,0.0,0.0,0.0
6222,3.0,0.0,0.0,0.0,0.0
6223,4.0,0.0,0.0,0.0,0.0
6224,4.0,0.0,0.0,0.0,0.0
6225,4.0,0.0,0.0,0.0,0.0
6226,4.0,0.0,0.0,0.0,0.0
6227,4.0,0.0,0.0,0.0,0.0
6228,4.0,0.0,0.0,0.0,0.0
6229,5.0,0.0,0.0,0.0,0.0
6230,5.0,0.0,0.0,0.0,0.0
6231,5.0,0.0,0.0,0.0,0.0
6232,5.0,0.0,0.0,0.0,0.0
6233,5.0,0.0,0.0,0.0,0.0
6234,5.0,0.0,0.0,0.0,0.0
6235,5.0,0.0,0.0,0.0,0.0
6236,5.0,0.0,0.0,0.0,0.0
6237,5.0,0.0,0.0,0.0,0.0
6238,5.0,0.0,0.0,0.0,0.0
6239,5.0,0.0,0.0,0.0,0.0
6240,5.0,0.0,0.0,0.0,0.0
6241,6.0,0.0,0.0,0.0,0.0
6242,6.0,0.0,0.0,0.0,0.0
6243,7.0,0.0,0.0,0.0,0.0
6244,7.0,0.0,0.0,0.0,0.0
6245,7.0,0.0,0.0,0.0,0.0
6246,7.0,0.0,0.0,0.0,0.0
6247,7.0,0.0,0.0,0.0,0.0
6248,7.0,0.0,0.0,0.0,0.0
6249,7.0,0.0,0.0,0.0,0.0
6250,7.0,0.0,0.0,0.0,0.0
6251,7.0,0.0,0.0,0.0,0.0
6252,8.0,0.0,0.0,0.0,0.0
6253,8.0,0.0,0.0,0.0,0.0
6254,8.0,0.0,0.0,0.0,0.0
6255,8.0,0.0,0.0,0.0,0.0
6256,8.0,0.0,0.0,0.0,0.0
6257,8.0,0.0,0.0,0.0,0.0
6258,8.0,0.0,0.0,0.0,0.0
6259,8.0,0.0,0.0,0.0,0.0
6260,8.0,0.0,0.0,0.0,0.0
6261,8.0,0.0,0.0,0.0,0.0
6262,8.0,0.0,0.0,0.0,0.0
6263,9.0,0.0,0.0,0.0,0.0
6264,9.0,0.0,0.0,0.0,0.0
6265,9.0,0.0,0.0,0.0,0.0
6266,9.0,0.0,0.0,0.0,0.0
6267,10.0,0.0,0.0,0.0,0.0
6268,10.0,0.0,0.0,0.0,0.0
6269,11.0,0.0,0.0,0.0,0.0
6270,11.0,0.0,0.0,0.0,0.0
6271,11.0,0.0,0.0,0.0,0.0
6272,11.0,0.0,0.0,0.0,0.0
6273,11.0,0.0,0.0,0.0,0.0
6274,11.0,0.0,0.0,0.0,0.0
6275,11.0,0.0,0.0,0.0,0.0
6276,11.0,0.0,0.0,0.0,0.0
6277,11.0,0.0,0.0,0.0,0.0
6278,11.0,0.0,0.0,0.0,0.0
6279,12.0,0.0,0.0,0.0,0.0
6280,12.0,0.0,0.0,0.0,0.0
6281,12.0,0.0,0.0,0.0,0.0
6282,12.0,0.0,0.0,0.0,0.0
6283,12.0,0.0,0.0,0.0,0.0
6284,12.0,0.0,0.0,0.0,0.0
6285,12.0,0.0,0.0,0.0,0.0
6286,12.0,0.0,0.0,0.0,0.0
6287,12.0,0.0,0.0,0.0,0.0
6288,12.0,0.0,0.0,0.0,0.0
6289,12.0,0.0,0.0,0.0,0.0
6290,12.0,0.0,0.0,0.0,0.0
6291,12.0,0.0,0.0,0.0,0.0
6292,12.0,0.0,0.0,0.0,0.0
6293,12.0,0.0,0.0,0.0,0.0
6294,12.0,0.0,0.0,0.0,0.0
6295,12.0,0.0,0.0,0.0,0.0
6296,12.0,0.0,0.0,0.0,0.0
6297,13.0,0.0,0.0,0.0,0.0
6298,13.0,0.0,0.0,0.0,0.0
6299,13.0,0.0,0.0,0.0,0.0
6300,13.0,0.0,0.0,0.0,0.0
6301,0.0,0.0,0.0,0.0,0.0
6302,0.0,0.0,0.0,0.0,0.0
6303,0.0,0.0,0.0,0.0,0.0
6304,0.0,0.0,0.0,0.0,0.0
6305,0.0,0.0,0.0,0.0,0.0
6306,0.0,0.0,0.0,0.0,0.0
6307,0.0,0.0,0.0,0.0,0.0
6308,0.0,0.0,0.0,0.0,0.0
6309,0.0,0.0,0.0,0.0,0.0
6310,0.0,0.0,0.0,0.0,0.0
6311,0.0,0.0,0.0,0.0,0.0
6312,0.0,0.0,0.0,0.0,0.0
6313,0.0,0.0,0.0,0.0,0.0
6314,0.0,0.0,0.0,0.0,0.0
6315,0.0,0.0,0.0,0.0,0.0
6316,0.0,0.0,0.0,0.0,0.0
6317,0.0,0.0,0.0,0.0,0.0
6318,0.0,0.0,0.0,0.0,0.0
6319,0.0,0.0,0.0,0.0,0.0
6320,0.0,0.0,0.0,0.0,0.0
6321,0.0,0.0,0.0,0.0,0.0
6322,1.0,0.0,0.0,0.0,0.0
6323,1.0,0.0,0.0,0.0,0.0
6324,1.0,0.0,0.0,0.0,0.0
6325,2.0,0.0,0.0,0.0,0.0
6326,2.0,0.0,0.0,0.0,0.0
6327,2.0,0.0,0.0,0.0,0.0
6328,3.0,0.0,0.0,0.0,0.0
6329,3.0,0.0,0.0,0.0,0.0
6330,3.0,0.0,0.0,0.0,0.0
6331,3.0,0.0,0.0,0.0,0.0
6332,4.0,0.0,0.0,0.0,0.0
6333,4.0,0.0,0.0,0.0,0.0
6334,4.0,0.0,0.0,0.0,0.0
6335,4.0,0.0,0.0,0.0,0.0
6336,4.0,0.0,0.0,0.0,0.0
6337,4.0,0.0,0.0,0.0,0.0
6338,4.0,0.0,0.0,0.0,0.0
6339,4.0,0.0,0.0,0.0,0.0
6340,5.0,0.0,0.0,0.0,0.0
6341,5.0,0.0,0.0,0.0,0.0
6342,5.0,0.0,0.0,0.0,0.0
6343,5.0,0.0,0.0,0.0,0.0
6344,5.0,0.0,0.0,0.0,0.0
6345,5.0,0.0,0.0,0.0,0.0
6346,5.0,0.0,0.0,0.0,0.0
6347,5.0,0.0,0.0,0.0,0.0
6348,5.0,0.0,0.0,0.0,0.0
6349,5.0,0.0,0.0,0.0,0.0
6350,5.0,0.0,0.0,0.0,0.0
6351,5.0,0.0,0.0,0.0,0.0
6352,5.0,0.0,0.0,0.0,0.0
6353,5.0,0.0,0.0,0.0,0.0
6354,5.0,0.0,0.0,0.0,0.0
6355,6.0,0.0,0.0,0.0,0.0
6356,6.0,0.0,0.0,0.0,0.0
6357,6.0,0.0,0.0,0.0,0.0
6358,6.0,0.0,0.0,0.0,0.0
6359,7.0,0.0,0.0,0.0,0.0
6360,7.0,0.0,0.0,0.0,0.0
6361,7.0,0.0,0.0,0.0,0.0
6362,7.0,0.0,0.0,0.0,0.0
6363,7.0,0.0,0.0,0.0,0.0
6364,7.0,0.0,0.0,0.0,0.0
6365,7.0,0.0,0.0,0.0,0.0
6366,7.0,0.0,0.0,0.0,0.0
6367,7.0,0.0,0.0,0.0,0.0
6368,7.0,0.0,0.0,0.0,0.0
6369,7.0,0.0,0.0,0.0,0.0
6370,7.0,0.0,0.0,0.0,0.0
6371,7.0,0.0,0.0,0.0,0.0
6372,7.0,0.0,0.0,0.0,0.0
6373,7.0,0.0,0.0,0.0,0.0
6374,7.0,0.0,0.0,0.0,0.0
6375,7.0,0.0,0.0,0.0,0.0
6376,7.0,0.0,0.0,0.0,0.0
6377,7.0,0.0,0.0,0.0,0.0
6378,7.0,0.0,0.0,0.0,0.0
6379,7.0,0.0,0.0,0.0,0.0
6380,7.0,0.0,0.0,0.0,0.0
6381,7.0,0.0,0.0,0.0,0.0
6382,7.0,0.0,0.0,0.0,0.0
6383,7.0,0.0,0.0,0.0,0.0
6384,7.0,0.0,0.0,0.0,0.0
6385,7.0,0.0,0.0,0.0,0.0
6386,7.0,0.0,0.0,0.0,0.0
6387,7.0,0.0,0.0,0.0,0.0
6388,7.0,0.0,0.0,0.0,0.0
6389,7.0,0.0,0.0,0.0,0.0
6390,8.0,0.0,0.0,0.0,0.0
6391,8.0,0.0,0.0,0.0,0.0
6392,8.0,0.0,0.0,0.0,0.0
6393,8.0,0.0,0.0,0.0,0.0
6394,8.0,0.0,0.0,0.0,0.0
6395,8.0,0.0,0.0,0.0,0.0
6396,8.0,0.0,0.0,0.0,0.0
6397,8.0,0.0,0.0,0.0,0.0
6398,8.0,0.0,0.0,0.0,0.0
6399,8.0,0.0,0.0,0.0,0.0
6400,8.0,0.0,0.0,0.0,0.0
6401,0.0,0.0,0.0,0.0,0.0
6402,0.0,0.0,0.0,0.0,0.0
6403,0.0,0.0,0.0,0.0,0.0
6404,0.0,0.0,0.0,0.0,0.0
6405,0.0,0.0,0.0,0.0,0.0
6406,0.0,0.0,0.0,0.0,0.0
6407,0.0,0.0,0.0,0.0,0.0
6408,0.0,0.0,0.0,0.0,0.0
6409,0.0,0.0,0.0,0.0,0.0
6410,0.0,0.0,0.0,0.0,0.0
6411,1.0,0.0,0.0,0.0,0.0
6412,1.0,0.0,0.0,0.0,0.0
6413,1.0,0.0,0.0,0.0,0.0
6414,1.0,0.0,0.0,0.0,0.0
6415,1.0,0.0,0.0,0.0,0.0
6416,1.0,0.0,0.0,0.0,0.0
6417,1.0,0.0,0.0,0.0,0.0
6418,1.0,0.0,0.0,0.0,0.0
6419,1.0,0.0,0.0,0.0,0.0
6420,1.0,0.0,0.0,0.0,0.0
6421,1.0,0.0,0.0,0.0,0.0
6422,1.0,0.0,0.0,0.0,0.0
6423,1.0,0.0,0.0,0.0,0.0
6424,1.0,0.0,0.0,0.0,0.0
6425,1.0,0.0,0.0,0.0,0.0
6426,1.0,0.0,0.0,0.0,0.0
6427,1.0,0.0,0.0,0.0,0.0
6428,1.0,0.0,0.0,0.0,0.0
6429,2.0,0.0,0.0,0.0,0.0
6430,2.0,0.0,0.0,0.0,0.0
6431,2.0,0.0,0.0,0.0,0.0
6432,2.0,0.0,0.0,0.0,0.0
6433,2.0,0.0,0.0,0.0,0.0
6434,3.0,0.0,0.0,0.0,0.0
6435,3.0,0.0,0.0,0.0,0.0
6436,3.0,0.0,0.0,0.0,0.0
6437,4.0,0.0,0.0,0.0,0.0
6438,4.0,0.0,0.0,0.0,0.0
6439,4.0,0.0,0.0,0.0,0.0
6440,4.0,0.0,0.0,0.0,0.0
6441,4.0,0.0,0.0,0.0,0.0
6442,4.0,0.0,0.0,0.0,0.0
6443,4.0,0.0,0.0,0.0,0.0
6444,4.0,0.0,0.0,0.0,0.0
6445,4.0,0.0,0.0,0.0,0.0
6446,4.0,0.0,0.0,0.0,0.0
6447,4.0,0.0,0.0,0.0,0.0
6448,4.0,0.0,0.0,0.0,0.0
6449,4.0,0.0,0.0,0.0,0.0
6450,4.0,0.0,0.0,0.0,0.0
6451,4.0,0.0,0.0,0.0,0.0
6452,5.0,0.0,0.0,0.0,0.0
6453,5.0,0.0,0.0,0.0,0.0
6454,5.0,0.0,0.0,0.0,0.0
6455,5.0,0.0,0.0,0.0,0.0
6456,6.0,0.0,0.0,0.0,0.0
6457,6.0,0.0,0.0,0.0,0.0
6458,6.0,0.0,0.0,0.0,0.0
6459,6.0,0.0,0.0,0.0,0.0
6460,6.0,0.0,0.0,0.0,0.0
6461,6.0,0.0,0.0,0.0,0.0
6462,6.0,0.0,0.0,0.0,0.0
6463,6.0,0.0,0.0,0.0,0.0
6464,6.0,0.0,0.0,0.0,0.0
6465,6.0,0.0,0.0,0.0,0.0
6466,6.0,0.0,0.0,0.0,0.0
6467,6.0,0.0,0.0,0.0,0.0
6468,6.0,0.0,0.0,0.0,0.0
6469,6.0,0.0,0.0,0.0,0.0
6470,7.0,0.0,0.0,0.0,0.0
6471,7.0,0.0,0.0,0.0,0.0
6472,7.0,0.0,0.0,0.0,0.0
6473,8.0,0.0,0.0,0.0,0.0
6474,8.0,0.0,0.0,0.0,0.0
6475,8.0,0.0,0.0,0.0,0.0
6476,8.0,0.0,0.0,0.0,0.0
6477,8.0,0.0,0.0,0.0,0.0
6478,8.0,0.0,0.0,0.0,0.0
6479,8.0,0.0,0.0,0.0,0.0
6480,8.0,0.0,0.0,0.0,0.0
6481,8.0,0.0,0.0,0.0,0.0
6482,8.0,0.0,0.0,0.0,0.0
6483,8.0,0.0,0.0,0.0,0.0
6484,9.0,0.0,0.0,0.0,0.0
6485,9.0,0.0,0.0,0.0,0.0
6486,9.0,0.0,0.0,0.0,0.0
6487,9.0,0.0,0.0,0.0,0.0
6488,9.0,0.0,0.0,0.0,0.0
6489,9.0,0.0,0.0,0.0,0.0
6490,9.0,0.0,0.0,0.0,0.0
6491,9.0,0.0,0.0,0.0,0.0
6492,10.0,0.0,0.0,0.0,0.0
6493,10.0,0.0,0.0,0.0,0.0
6494,10.0,0.0,0.0,0.0,0.0
6495,10.0,0.0,0.0,0.0,0.0
6496,10.0,0.0,0.0,0.0,0.0
6497,11.0,0.0,0.0,0.0,0.0
6498,11.0,0.0,0.0,0.0,0.0
6499,11.0,0.0,0.0,0.0,0.0
6500,11.0,0.0,0.0,0.0,0.0
6501,0.0,0.0,0.0,0.0,0.0
6502,0.0,0.0,0.0,0.0,0.0
6503,1.0,0.0,0.0,0.0,0.0
6504,2.0,0.0,0.0,0.0,0.0
6505,2.0,0.0,0.0,0.0,0.0
6506,2.0,0.0,0.0,0.0,0.0
6507,2.0,0.0,0.0,0.0,0.0
6508,2.0,0.0,0.0,0.0,0.0
6509,2.0,0.0,0.0,0.0,0.0
6510,2.0,0.0,0.0,0.0,0.0
6511,2.0,0.0,0.0,0.0,0.0
6512,2.0,0.0,0.0,0.0,0.0
6513,2.0,0.0,0.0,0.0,0.0
6514,2.0,0.0,0.0,0.0,0.0
6515,3.0,0.0,0.0,0.0,0.0
6516,4.0,0.0,0.0,0.0,0.0
6517,4.0,0.0,0.0,0.0,0.0
